INDEX,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,COMMENT,BUSHFIRE_LOCATION,GENRE,SECOND_QUOTE_TRANSCRIPTION,SECOND_QUOTE_TRANSCRIPTION_2,
1903,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Australia,char-offset:14559,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1904,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Australia,char-offset:15758,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1905,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,South,char-offset:16783,PLACE,http://sws.geonames.org/3337406,South,,64.14620972,-19.17522938,,UNVERIFIED,,,,South,South,
1906,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Australia,char-offset:16789,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1907,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Mount Yatna,char-offset:18731,PLACE,,,,,,,UNVERIFIED,,,,Mount Yatna,Mount Yatna,
1908,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Mount Yatna,char-offset:18947,PLACE,,,,,,,UNVERIFIED,,,,Mount Yatna,Mount Yatna,
1909,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Murray,char-offset:21100,PLACE,http://geo-kima.org/place/9613,Murray (W.A.),,,,,UNVERIFIED,,,,Murray,Murray,
1910,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Nurundu,char-offset:21291,PLACE,,,,,,,UNVERIFIED,,,,Nurundu,Nurundu,
1911,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Pinya,char-offset:23476,PLACE,,,,,,,UNVERIFIED,,,,Pinya,Pinya,
1912,8476_24_11_1899_6_5_MOUNT YATNA : AN EDEN IN THE WILDERNESS._102218245.txt,Mount Yatna,char-offset:26168,PLACE,,,,,,,UNVERIFIED,,,,Mount Yatna,Mount Yatna,
1913,7907_1_8_1911_4_XXIV_IN WHICH MARY HAWKER LOSES ONE OF HER OLDEST SWEETHEARTS._31380613.txt,Port Phillip,char-offset:1038,PLACE,http://geo-kima.org/place/7714,Victoria,,,,,UNVERIFIED,,,,Port Phillip,Port Phillip,
1914,8081_21_12_1892_69_III.__79319184.txt,Ashton,char-offset:2724,PLACE,http://pleiades.stoa.org/places/79304,Ashton|Ashton,-0.046875,52.490101,-0.458045,settlement,UNVERIFIED,,,,Ashton,Ashton,
1915,8081_21_12_1892_69_III.__79319184.txt,Vale,char-offset:2731,PLACE,http://sws.geonames.org/611230,Vale,,41.61558,42.87224,,UNVERIFIED,,,,Vale,Vale,
1916,8081_21_12_1892_69_III.__79319184.txt,Coulbarra,char-offset:3654,PLACE,,,,,,,UNVERIFIED,,,,Coulbarra,Coulbarra,
1917,8081_21_12_1892_69_III.__79319184.txt,Ooui,char-offset:4306,PLACE,,,,,,,UNVERIFIED,,,,Ooui,Ooui,
1918,8081_21_12_1892_69_III.__79319184.txt,Mickeyto,char-offset:7294,PLACE,,,,,,,UNVERIFIED,,,,Mickeyto,Mickeyto,
1919,8081_21_12_1892_69_III.__79319184.txt,Ont,char-offset:16207,PLACE,http://geo-kima.org/place/7063,Kingston (Ont.),,,,,UNVERIFIED,,,,Ont,Ont,
1920,8081_21_12_1892_69_III.__79319184.txt,Ooulbarra,char-offset:18631,PLACE,,,,,,,UNVERIFIED,,,,Ooulbarra,Ooulbarra,
1921,8081_21_12_1892_69_III.__79319184.txt,Ooulbarra,char-offset:19555,PLACE,,,,,,,UNVERIFIED,,,,Ooulbarra,Ooulbarra,
1922,8081_21_12_1892_69_III.__79319184.txt,Wifliafiu,char-offset:19640,PLACE,,,,,,,UNVERIFIED,,,,Wifliafiu,Wifliafiu,
1923,8081_21_12_1892_69_III.__79319184.txt,Michen,char-offset:20241,PLACE,,,,,,,UNVERIFIED,,,,Michen,Michen,
1924,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,Kanga roo Island,char-offset:326,PLACE,http://geo-kima.org/place/2637,Kangaroo Island (S. Aust.),,,,,VERIFIED,,,,Kanga roo Island,Kanga roo Island,
1925,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,St. Vincent Gulf,char-offset:606,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,St. Vincent Gulf,St. Vincent Gulf,
1926,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,London,char-offset:1521,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1927,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,New South Wales,char-offset:6207,PLACE,http://sws.geonames.org/2155400,New South Wales,,-32.1690028,147.0117543,,VERIFIED,,,,New South Wales,New South Wales,
1928,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,Sydney,char-offset:7948,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
1929,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,London,char-offset:8734,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1930,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,Port Jackson,char-offset:8881,PLACE,http://geo-kima.org/place/4122,Port Jackson (N.S.W.),,,,,VERIFIED,,,,Port Jackson,Port Jackson,
1931,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,London,char-offset:31910,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1932,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,Sydney,char-offset:37183,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
1933,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,England,char-offset:37304,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
1934,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,Australia,char-offset:48128,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,VERIFIED,,,,Australia,Australia,
1935,8346_25_11_1893_18_PART I. I_THE SHIPWRECK._92801268.txt,Coorong,char-offset:54055,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Coorong,Coorong,
1936,7827_2_11_1895_30_XVI_Hinton Interferes._71218075.txt,Rexford,char-offset:652,PLACE,,,,,,,UNVERIFIED,,,,Rexford,Rexford,
1937,7823_13_7_1895_34_XXIX__71216716.txt,Shanaghan,char-offset:189,PLACE,,,,,,,UNVERIFIED,,,,Shanaghan,Shanaghan,
1938,7823_13_7_1895_34_XXIX__71216716.txt,Dublin,char-offset:3527,PLACE,http://sws.geonames.org/2964574,Dublin,,53.33306,-6.24889,,UNVERIFIED,,,,Dublin,Dublin,
1939,7823_13_7_1895_34_XXIX__71216716.txt,Avona,char-offset:3668,PLACE,,,,,,,UNVERIFIED,,,,Avona,Avona,
1940,7823_13_7_1895_34_XXIX__71216716.txt,Australia,char-offset:4022,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1941,7823_13_7_1895_34_XXIX__71216716.txt,Australia,char-offset:4430,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1942,7823_13_7_1895_34_XXIX__71216716.txt,Avith,char-offset:4914,PLACE,,,,,,,UNVERIFIED,,,,Avith,Avith,
1943,7823_13_7_1895_34_XXIX__71216716.txt,Scotland,char-offset:5576,PLACE,http://sws.geonames.org/2638360,Scotland,,,,,UNVERIFIED,,,,Scotland,Scotland,
1944,7823_13_7_1895_34_XXIX__71216716.txt,Miss,char-offset:11252,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
1945,7823_13_7_1895_34_XXIX__71216716.txt,Blythfield,char-offset:12822,PLACE,,,,,,,UNVERIFIED,,,,Blythfield,Blythfield,
1946,7823_13_7_1895_34_XXIX__71216716.txt,Blythwood,char-offset:13237,PLACE,,,,,,,UNVERIFIED,,,,Blythwood,Blythwood,
1947,7823_13_7_1895_34_XXIX__71216716.txt,Ballarat,char-offset:13393,PLACE,http://sws.geonames.org/2177091,Ballarat,,-37.56622,143.84957,,UNVERIFIED,,,,Ballarat,Ballarat,
1948,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Florence,char-offset:2374,PLACE,http://sws.geonames.org/3176959,Florence,,43.77925,11.24626,,UNVERIFIED,,,,Florence,Florence,
1949,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Ctell,char-offset:2862,PLACE,,,,,,,UNVERIFIED,,,,Ctell,Ctell,
1950,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Lauran,char-offset:3731,PLACE,,,,,,,UNVERIFIED,,,,Lauran,Lauran,
1951,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Florence,char-offset:5454,PLACE,http://sws.geonames.org/3176959,Florence,,43.77925,11.24626,,UNVERIFIED,,,,Florence,Florence,
1952,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Florence,char-offset:5467,PLACE,http://sws.geonames.org/3176959,Florence,,43.77925,11.24626,,UNVERIFIED,,,,Florence,Florence,
1953,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Oastlseo,char-offset:5633,PLACE,,,,,,,UNVERIFIED,,,,Oastlseo,Oastlseo,
1954,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Iatlcheycmbo,char-offset:8283,PLACE,,,,,,,UNVERIFIED,,,,Iatlcheycmbo,Iatlcheycmbo,
1955,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Anstralia,char-offset:10793,PLACE,,,,,,,UNVERIFIED,,,,Anstralia,Anstralia,
1956,7894_20_3_1886_2_XXXI_CLEARING UP_103277914.txt,Bskelton,char-offset:12208,PLACE,,,,,,,UNVERIFIED,,,,Bskelton,Bskelton,
1957,7768_7_01_1888_33_IV__71093017.txt,Marsden,char-offset:77,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Marsden,Marsden,
1958,7768_7_01_1888_33_IV__71093017.txt,Homestead,char-offset:85,PLACE,http://sws.geonames.org/4159050,Homestead,,25.46872,-80.47756,,UNVERIFIED,,,,Homestead,Homestead,
1959,7768_7_01_1888_33_IV__71093017.txt,Canada,char-offset:8341,PLACE,http://sws.geonames.org/6251999,Canada,,61.36053298,-98.18587205,,VERIFIED,,,,Canada,Canada,
1960,7762_19_8_1887_7_I__108003452.txt,Merino Station,char-offset:875,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Merino Station,Merino Station,
1961,7762_19_8_1887_7_I__108003452.txt,Sydney,char-offset:1030,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
1962,7762_19_8_1887_7_I__108003452.txt,Englishman,char-offset:2558,PLACE,,,,,,,UNVERIFIED,,,,Englishman,Englishman,
1963,7762_19_8_1887_7_I__108003452.txt,Australian,char-offset:6736,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
1964,7762_19_8_1887_7_I__108003452.txt,West Australia,char-offset:9168,PLACE,http://sws.geonames.org/2058645,Western Australia,,-25.46584927,122.1768386,,VERIFIED,,,,West Australia,West Australia,
1965,7761_13_08_1887_30_II.__71088142.txt,Miss,char-offset:1070,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
1966,7761_13_08_1887_30_II.__71088142.txt,Miss,char-offset:3824,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
1967,7761_13_08_1887_30_II.__71088142.txt,Lylei,char-offset:6286,PLACE,,,,,,,UNVERIFIED,,,,Lylei,Lylei,
1968,7761_13_08_1887_30_II.__71088142.txt,UK,char-offset:9071,PLACE,http://sws.geonames.org/1488616,Uk,,55.079,98.8586,,UNVERIFIED,,,,UK,UK,
1969,7761_13_08_1887_30_II.__71088142.txt,Goulburn,char-offset:10319,PLACE,http://sws.geonames.org/2164837,Goulburn,,-34.75155,149.72086,,UNVERIFIED,,,,Goulburn,Goulburn,
1970,7761_13_08_1887_30_II.__71088142.txt,Sydney,char-offset:10632,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1971,7761_13_08_1887_30_II.__71088142.txt,Goulburn,char-offset:10892,PLACE,http://sws.geonames.org/2164837,Goulburn,,-34.75155,149.72086,,UNVERIFIED,,,,Goulburn,Goulburn,
1972,7727_14_12_1895_16_II__70859617.txt,Lawn,char-offset:812,PLACE,http://geo-kima.org/place/6799,Oak Lawn (Ill.),,,,,UNVERIFIED,,,,Lawn,Lawn,
1973,7727_14_12_1895_16_II__70859617.txt,Valley,char-offset:817,PLACE,http://pleiades.stoa.org/places/187606,Valley|Valley|Valley,0300/0640,47.89307,11.77935,settlement,UNVERIFIED,,,,Valley,Valley,
1974,7727_14_12_1895_16_II__70859617.txt,Greek,char-offset:5636,PLACE,http://dare.ht.lu.se/places/24327,"Greek Theatre, Villa Adriana",,41.94531818,12.7738356,,UNVERIFIED,,,,Greek,Greek,
1975,7727_14_12_1895_16_II__70859617.txt,HI,char-offset:6667,PLACE,http://sws.geonames.org/1600444,Nong Hi,,15.61117,103.99484,,UNVERIFIED,,,,HI,HI,
1976,7727_14_12_1895_16_II__70859617.txt,Queensland,char-offset:8438,PLACE,http://sws.geonames.org/2152274,Queensland,,-22.57086835,144.5505388,,UNVERIFIED,,,,Queensland,Queensland,
1977,7727_14_12_1895_16_II__70859617.txt,Oonroy,char-offset:10984,PLACE,,,,,,,UNVERIFIED,,,,Oonroy,Oonroy,
1978,7727_14_12_1895_16_II__70859617.txt,Oonroy,char-offset:13463,PLACE,,,,,,,UNVERIFIED,,,,Oonroy,Oonroy,
1979,7727_14_12_1895_16_II__70859617.txt,Ill,char-offset:13709,PLACE,http://geo-kima.org/place/13780,Glenview (Ill.),,,,,UNVERIFIED,,,,Ill,Ill,
1980,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Inekig,char-offset:191,PLACE,,,,,,,UNVERIFIED,,,,Inekig,Inekig,
1981,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Intn,char-offset:267,PLACE,,,,,,,UNVERIFIED,,,,Intn,Intn,
1982,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Ircing,char-offset:580,PLACE,,,,,,,UNVERIFIED,,,,Ircing,Ircing,
1983,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Mhr,char-offset:1027,PLACE,,,,,,,UNVERIFIED,,,,Mhr,Mhr,
1984,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Melbourne,char-offset:2124,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
1985,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,British,char-offset:2845,PLACE,http://geo-kima.org/place/3565,British Isles,,,,,UNVERIFIED,,,,British,British,
1986,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,usa,char-offset:4862,PLACE,http://sws.geonames.org/149155,Usa River,,-3.36667,36.85,,UNVERIFIED,,,,usa,usa,
1987,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Greek,char-offset:5108,PLACE,http://dare.ht.lu.se/places/24327,"Greek Theatre, Villa Adriana",,41.94531818,12.7738356,,UNVERIFIED,,,,Greek,Greek,
1988,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Emu Oreelk,char-offset:5271,PLACE,,,,,,,UNVERIFIED,,,,Emu Oreelk,Emu Oreelk,
1989,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Bnlla,char-offset:5335,PLACE,,,,,,,UNVERIFIED,,,,Bnlla,Bnlla,
1990,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,hind,char-offset:6033,PLACE,http://sws.geonames.org/2706392,Hindås,,57.70338,12.44657,,UNVERIFIED,,,,hind,hind,
1991,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Egyptian,char-offset:6720,PLACE,http://geo-kima.org/place/6275,Sudan,,,,,UNVERIFIED,,,,Egyptian,Egyptian,
1992,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Illawarra,char-offset:8938,PLACE,http://sws.geonames.org/2160751,Lake Illawarra,,-34.54658,150.85645,,UNVERIFIED,,,,Illawarra,Illawarra,
1993,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Five ir Islands,char-offset:8956,PLACE,,,,,,,UNVERIFIED,,,,Five ir Islands,Five ir Islands,
1994,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Sydney,char-offset:8979,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1995,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Brab,char-offset:9239,PLACE,,,,,,,UNVERIFIED,,,,Brab,Brab,
1996,7618_20_02_1904_4_XVI_MORE ABOUT MR. BRODIE. _70069844.txt,Wellington,char-offset:9373,PLACE,http://sws.geonames.org/3359510,Wellington,,-33.63981,19.0112,,UNVERIFIED,,,,Wellington,Wellington,
1997,8239_30_04_1898_34_XV_CAUGHT IN A NET._87773559.txt,AUSTRALIA,char-offset:33,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,AUSTRALIA,AUSTRALIA,
1998,8239_30_04_1898_34_XV_CAUGHT IN A NET._87773559.txt,European,char-offset:1072,PLACE,http://geo-kima.org/place/1418,European Economic Community countries,,,,,UNVERIFIED,,,,European,European,
1999,8239_30_04_1898_34_XV_CAUGHT IN A NET._87773559.txt,European,char-offset:5153,PLACE,http://geo-kima.org/place/1418,European Economic Community countries,,,,,UNVERIFIED,,,,European,European,
2000,8239_30_04_1898_34_XV_CAUGHT IN A NET._87773559.txt,Australian,char-offset:6057,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2001,8239_30_04_1898_34_XV_CAUGHT IN A NET._87773559.txt,Greek,char-offset:6099,PLACE,http://dare.ht.lu.se/places/24327,"Greek Theatre, Villa Adriana",,41.94531818,12.7738356,,UNVERIFIED,,,,Greek,Greek,
2002,8142_1_02_1890_1_I__84689505.txt,Gippsland,char-offset:344,PLACE,,,,-35.411438,141.152344,,UNVERIFIED,,,,Gippsland,Gippsland,
2003,8142_1_02_1890_1_I__84689505.txt,Ponji,char-offset:1793,PLACE,,,,,,,UNVERIFIED,,,,Ponji,Ponji,
2004,8142_1_02_1890_1_I__84689505.txt,Bomea,char-offset:2102,PLACE,,,,,,,UNVERIFIED,,,,Bomea,Bomea,
2005,8142_1_02_1890_1_I__84689505.txt,Caroline Creek,char-offset:5071,PLACE,,,,,,,UNVERIFIED,,,,Caroline Creek,Caroline Creek,
2006,8142_1_02_1890_1_I__84689505.txt,Gippsland,char-offset:6549,PLACE,,,,-35.411438,141.152344,,UNVERIFIED,,,,Gippsland,Gippsland,
2007,8142_1_02_1890_1_I__84689505.txt,fold,char-offset:11061,PLACE,,,,,,,UNVERIFIED,,,,fold,fold,
2008,7660_20_07_1878_31_XXI__70593241.txt,Warbrook,char-offset:3008,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Warbrook,Warbrook,
2009,7660_20_07_1878_31_XXI__70593241.txt,Australia,char-offset:9253,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
2010,7660_20_07_1878_31_XXI__70593241.txt,"Great Alpine Chain,",char-offset:10837,PLACE,,,,,,,UNVERIFIED,,,,"Great Alpine Chain,","Great Alpine Chain,",
2011,7660_20_07_1878_31_XXI__70593241.txt,Pompeii,char-offset:12751,PLACE,http://pleiades.stoa.org/places/433032,"Pompeii|Pompeii, Pompei",-0.357142857,40.74941,14.485429,"settlement,urban",VERIFIED,,,,Pompeii,Pompeii,
2012,7660_20_07_1878_31_XXI__70593241.txt,Herculaneum,char-offset:12763,PLACE,http://pleiades.stoa.org/places/432873,"Herculaneum|Herculaneum, Ercolano",-0.261904762,40.80547,14.34731,settlement,VERIFIED,,,,Herculaneum,Herculaneum,
2013,7660_20_07_1878_31_XXI__70593241.txt,America,char-offset:19808,PLACE,http://sws.geonames.org/6252001,United States,,45.70207475,-112.5748711,,VERIFIED,,,,America,America,
2014,7660_20_07_1878_31_XXI__70593241.txt,Yass,char-offset:24405,PLACE,http://sws.geonames.org/2142412,Yass,,-34.84036,148.90987,,UNVERIFIED,,,,Yass,Yass,
2015,7660_20_07_1878_31_XXI__70593241.txt,Fortescue,char-offset:25397,PLACE,http://geo-kima.org/place/24552,Fortescue (N.J.),,,,,UNVERIFIED,,,,Fortescue,Fortescue,
2016,7660_20_07_1878_31_XXI__70593241.txt,Behool,char-offset:25582,PLACE,,,,,,,UNVERIFIED,,,,Behool,Behool,
2017,7660_20_07_1878_31_XXI__70593241.txt,Paris,char-offset:25606,PLACE,http://sws.geonames.org/4519642,New Paris,,39.85699,-84.79329,,UNVERIFIED,,,,Paris,Paris,
2018,7660_20_07_1878_31_XXI__70593241.txt,Sydney,char-offset:25659,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
2019,7660_20_07_1878_31_XXI__70593241.txt,Bimilar,char-offset:25666,PLACE,,,,,,,UNVERIFIED,,,,Bimilar,Bimilar,
2020,7660_20_07_1878_31_XXI__70593241.txt,England,char-offset:25686,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
2021,7660_20_07_1878_31_XXI__70593241.txt,France,char-offset:25695,PLACE,http://sws.geonames.org/3017382,France,,46.55757544,2.552257285,,UNVERIFIED,,,,France,France,
2022,7660_20_07_1878_31_XXI__70593241.txt,Germany,char-offset:25703,PLACE,http://sws.geonames.org/2921044,Germany,,51.11428798,10.39394011,,UNVERIFIED,,,,Germany,Germany,
2023,7660_20_07_1878_31_XXI__70593241.txt,Switzerland,char-offset:25716,PLACE,http://sws.geonames.org/2658434,Switzerland,,46.80097882,8.225111618,,UNVERIFIED,,,,Switzerland,Switzerland,
2024,7660_20_07_1878_31_XXI__70593241.txt,Bharea,char-offset:26270,PLACE,,,,,,,UNVERIFIED,,,,Bharea,Bharea,
2025,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,ON,char-offset:47,PLACE,http://geo-kima.org/place/1267,Heliopolis (Egypt : Extinct city),,,,,UNVERIFIED,,,,ON,ON,
2026,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Indian,char-offset:517,PLACE,http://sws.geonames.org/4202021,Indian Springs,,33.24262,-83.92074,,UNVERIFIED,,,,Indian,Indian,
2027,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Murrumbidgee,char-offset:1944,PLACE,http://geo-kima.org/place/2967,Murrumbidgee River (N.S.W.),,,,,UNVERIFIED,,,,Murrumbidgee,Murrumbidgee,
2028,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Ema Creek,char-offset:3438,PLACE,,,,,,,UNVERIFIED,,,,Ema Creek,Ema Creek,
2029,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Miss,char-offset:3577,PLACE,http://geo-kima.org/place/8271,Meridian (Miss.),,,,,UNVERIFIED,,,,Miss,Miss,
2030,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Melbourne,char-offset:3691,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2031,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Melbourne,char-offset:3852,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2032,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,St. Johni,char-offset:5381,PLACE,,,,,,,UNVERIFIED,,,,St. Johni,St. Johni,
2033,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,thai,char-offset:6652,PLACE,http://sws.geonames.org/7511004,Thai Charoen,,16.06645,104.44018,,UNVERIFIED,,,,thai,thai,
2034,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Koblilna,char-offset:6732,PLACE,,,,,,,UNVERIFIED,,,,Koblilna,Koblilna,
2035,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Melbourne,char-offset:6793,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
2036,7618_12_9_1903_4_XI_ON THE RIVER PLENTY. _70069415.txt,Maorilend,char-offset:9171,PLACE,,,,,,,UNVERIFIED,,,,Maorilend,Maorilend,
2037,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Melbourne,char-offset:608,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
2038,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Marclh,char-offset:2052,PLACE,,,,,,,UNVERIFIED,,,,Marclh,Marclh,
2039,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Melton,char-offset:3093,PLACE,http://sws.geonames.org/2158151,Melton,,-37.68339,144.58543,,UNVERIFIED,,,,Melton,Melton,
2040,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Australian,char-offset:6154,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
2041,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Ilnrfold Station,char-offset:7152,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Ilnrfold Station,Ilnrfold Station,
2042,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Kyaetonu,char-offset:7191,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Kyaetonu,Kyaetonu,
2043,7618_18_07_1903_4_IX_FRIGID AND TORRID_70069226.txt,Emu Creek,char-offset:7571,PLACE,,,,,,,UNVERIFIED,,,,Emu Creek,Emu Creek,
